Iout_real,SOC,Uout_real,K_0 (const),Uout_real – K_0,U_out_mean (const),Uout_real – U_out_mean (x),U_out_variance (const),standard deviation (const),normal distribution,,,,,,,for R_k,
-0.01,10.4314249999985,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4314222222207,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
0,10.4314222222207,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.431419444443,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4314166666652,48.62,42.759,5.861,6.420024,0.559024000000003,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4314138888874,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4314111111096,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
0,10.4314111111096,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4314083333318,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4314055555541,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4314027777763,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4313999999985,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4313972222207,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.431394444443,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4313916666652,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4313888888874,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4313861111096,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4313833333318,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4313805555541,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4313777777763,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
0,10.4313777777763,48.66,42.759,5.901,6.420024,0.519024000000004,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4313749999985,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4313722222207,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
0,10.4313722222207,48.66,42.759,5.901,6.420024,0.519024000000004,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4313694444429,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
0,10.4313694444429,48.66,42.759,5.901,6.420024,0.519024000000004,1.483424,1.21795894840508,0.000003,,,,,,,,
0,10.4313694444429,48.66,42.759,5.901,6.420024,0.519024000000004,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4313666666652,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4313638888874,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4313611111096,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4313583333318,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4313555555541,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4313527777763,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4313499999985,48.62,42.759,5.861,6.420024,0.559024000000003,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4313472222207,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4313444444429,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4313416666652,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4313388888874,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4313361111096,48.62,42.759,5.861,6.420024,0.559024000000003,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4313333333318,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4313305555541,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4313277777763,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4313249999985,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
0,10.4313249999985,48.66,42.759,5.901,6.420024,0.519024000000004,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4313222222207,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
0,10.4313222222207,48.66,42.759,5.901,6.420024,0.519024000000004,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4313194444429,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4313166666652,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4313138888874,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4313111111096,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4313083333318,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.431305555554,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
0,10.431305555554,48.66,42.759,5.901,6.420024,0.519024000000004,1.483424,1.21795894840508,0.000003,,,,,,,,
0,10.431305555554,48.62,42.759,5.861,6.420024,0.559024000000003,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4313027777763,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
0.01,10.431305555554,48.66,42.759,5.901,6.420024,0.519024000000004,1.483424,1.21795894840508,0.000003,,,,,,,,
0,10.431305555554,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
0,10.431305555554,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
0,10.431305555554,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4313027777763,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
0,10.4313027777763,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4312999999985,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4312972222207,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
0,10.4312972222207,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4312944444429,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
0,10.4312944444429,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4312916666652,48.65,42.759,5.891,6.420024,0.529024000000002,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4312888888874,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
0,10.4312888888874,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
0,10.4312888888874,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4312861111096,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4312833333318,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.431280555554,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4312777777763,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.03,10.4312694444429,48.61,42.759,5.851,6.420024,0.569024000000001,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4312666666651,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4312638888874,48.65,42.759,5.891,6.420024,0.529024000000002,1.483424,1.21795894840508,0.000003,,,,,,,,
0,10.4312638888874,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4312611111096,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4312583333318,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.431255555554,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
0.01,10.4312583333318,48.66,42.759,5.901,6.420024,0.519024000000004,1.483424,1.21795894840508,0.000003,,,,,,,,
0,10.4312583333318,48.66,42.759,5.901,6.420024,0.519024000000004,1.483424,1.21795894840508,0.000003,,,,,,,,
0,10.4312583333318,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.431255555554,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4312527777763,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4312499999985,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
0,10.4312499999985,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
0.01,10.4312527777763,48.66,42.759,5.901,6.420024,0.519024000000004,1.483424,1.21795894840508,0.000003,,,,,,,,
0,10.4312527777763,48.66,42.759,5.901,6.420024,0.519024000000004,1.483424,1.21795894840508,0.000003,,,,,,,,
0,10.4312527777763,48.66,42.759,5.901,6.420024,0.519024000000004,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4312499999985,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4312472222207,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4312444444429,48.65,42.759,5.891,6.420024,0.529024000000002,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4312416666651,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4312388888874,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4312361111096,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4312333333318,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.431230555554,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4312277777762,48.65,42.759,5.891,6.420024,0.529024000000002,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4312249999985,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4312222222207,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4312194444429,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
0,10.4312194444429,48.66,42.759,5.901,6.420024,0.519024000000004,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4312166666651,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4312138888874,48.65,42.759,5.891,6.420024,0.529024000000002,1.483424,1.21795894840508,0.000003,,,,,,,,
0,10.4312138888874,48.66,42.759,5.901,6.420024,0.519024000000004,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4312111111096,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4312083333318,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.431205555554,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4312027777762,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4311999999985,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4311972222207,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
0,10.4311972222207,48.66,42.759,5.901,6.420024,0.519024000000004,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4311944444429,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4311916666651,48.65,42.759,5.891,6.420024,0.529024000000002,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4311888888874,48.65,42.759,5.891,6.420024,0.529024000000002,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4311861111096,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4311833333318,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.431180555554,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
0,10.431180555554,48.66,42.759,5.901,6.420024,0.519024000000004,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4311777777762,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4311749999985,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
0,10.4311749999985,48.65,42.759,5.891,6.420024,0.529024000000002,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4311722222207,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4311694444429,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4311666666651,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4311638888873,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4311611111096,48.65,42.759,5.891,6.420024,0.529024000000002,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4311583333318,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
0,10.4311583333318,48.66,42.759,5.901,6.420024,0.519024000000004,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.431155555554,48.65,42.759,5.891,6.420024,0.529024000000002,1.483424,1.21795894840508,0.000003,,,,,,,,
0,10.431155555554,48.66,42.759,5.901,6.420024,0.519024000000004,1.483424,1.21795894840508,0.000003,,,,,,,,
0,10.431155555554,48.66,42.759,5.901,6.420024,0.519024000000004,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4311527777762,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4311499999985,48.65,42.759,5.891,6.420024,0.529024000000002,1.483424,1.21795894840508,0.000003,,,,,,,,
0,10.4311499999985,48.67,42.759,5.911,6.420024,0.509023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4311472222207,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4311444444429,48.65,42.759,5.891,6.420024,0.529024000000002,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4311416666651,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4311388888873,48.65,42.759,5.891,6.420024,0.529024000000002,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.03,10.431130555554,48.61,42.759,5.851,6.420024,0.569024000000001,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4311277777762,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4311249999984,48.65,42.759,5.891,6.420024,0.529024000000002,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4311222222207,48.65,42.759,5.891,6.420024,0.529024000000002,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4311194444429,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4311166666651,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4311138888873,48.65,42.759,5.891,6.420024,0.529024000000002,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4311111111096,48.65,42.759,5.891,6.420024,0.529024000000002,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4311083333318,48.65,42.759,5.891,6.420024,0.529024000000002,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.03,10.4310999999984,48.62,42.759,5.861,6.420024,0.559024000000003,1.483424,1.21795894840508,0.000003,,,,,,,,
0,10.4310999999984,48.67,42.759,5.911,6.420024,0.509023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4310972222207,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4310944444429,48.65,42.759,5.891,6.420024,0.529024000000002,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.03,10.4310861111096,48.62,42.759,5.861,6.420024,0.559024000000003,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4310833333318,48.65,42.759,5.891,6.420024,0.529024000000002,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.431080555554,48.65,42.759,5.891,6.420024,0.529024000000002,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4310777777762,48.65,42.759,5.891,6.420024,0.529024000000002,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4310749999984,48.65,42.759,5.891,6.420024,0.529024000000002,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4310722222207,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4310694444429,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4310666666651,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4310638888873,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4310611111095,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
0,10.4310611111095,48.67,42.759,5.911,6.420024,0.509023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4310583333318,48.65,42.759,5.891,6.420024,0.529024000000002,1.483424,1.21795894840508,0.000003,,,,,,,,
0.01,10.4310611111095,48.67,42.759,5.911,6.420024,0.509023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
0,10.4310611111095,48.65,42.759,5.891,6.420024,0.529024000000002,1.483424,1.21795894840508,0.000003,,,,,,,,
0,10.4310611111095,48.65,42.759,5.891,6.420024,0.529024000000002,1.483424,1.21795894840508,0.000003,,,,,,,,
0,10.4310611111095,48.65,42.759,5.891,6.420024,0.529024000000002,1.483424,1.21795894840508,0.000003,,,,,,,,
0,10.4310611111095,48.65,42.759,5.891,6.420024,0.529024000000002,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4310583333318,48.65,42.759,5.891,6.420024,0.529024000000002,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.431055555554,48.65,42.759,5.891,6.420024,0.529024000000002,1.483424,1.21795894840508,0.000003,,,,,,,,
0,10.431055555554,48.65,42.759,5.891,6.420024,0.529024000000002,1.483424,1.21795894840508,0.000003,,,,,,,,
0,10.431055555554,48.65,42.759,5.891,6.420024,0.529024000000002,1.483424,1.21795894840508,0.000003,,,,,,,,
0,10.431055555554,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
0,10.431055555554,48.65,42.759,5.891,6.420024,0.529024000000002,1.483424,1.21795894840508,0.000003,,,,,,,,
0,10.431055555554,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4310527777762,48.65,42.759,5.891,6.420024,0.529024000000002,1.483424,1.21795894840508,0.000003,,,,,,,,
0,10.4310527777762,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4310499999984,48.65,42.759,5.891,6.420024,0.529024000000002,1.483424,1.21795894840508,0.000003,,,,,,,,
0,10.4310499999984,48.67,42.759,5.911,6.420024,0.509023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4310472222207,48.65,42.759,5.891,6.420024,0.529024000000002,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4310444444429,48.65,42.759,5.891,6.420024,0.529024000000002,1.483424,1.21795894840508,0.000003,,,,,,,,
-0.01,10.4310416666651,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
0,10.4310416666651,48.65,42.759,5.891,6.420024,0.529024000000002,1.483424,1.21795894840508,0.000003,,,,,,,,
0,10.4310416666651,48.63,42.759,5.871,6.420024,0.549023999999998,1.483424,1.21795894840508,0.000003,,,,,,,,
0,10.4310416666651,48.65,42.759,5.891,6.420024,0.529024000000002,1.483424,1.21795894840508,0.000003,,,,,,,,
