Ibat,SOC,Ubat,,,,
0,4.95863055555561,22.8,,,,
0,4.95863055555561,22.8,,,,
-0.01,4.95862777777783,22.8,,,,
0,4.95862777777783,22.8,,,,
0,4.95862777777783,22.8,,,,
0,4.95862777777783,22.8,,,,
0,4.95862777777783,22.8,,,,
0,4.95862777777783,22.8,,,,
0,4.95862777777783,22.8,,,,
-0.01,4.95862500000005,22.8,,,,
0.01,4.95862777777783,22.81,,,,
0,4.95862777777783,22.8,,,,
0.01,4.95863055555561,22.79,,,,
0,4.95863055555561,22.8,,,,
0,4.95863055555561,22.8,,,,
0,4.95863055555561,22.8,,,,
0.01,4.95863333333339,22.81,,,,
0,4.95863333333339,22.78,,,,
-0.01,4.95863055555561,22.8,,,,
0,4.95863055555561,22.8,,,,
0,4.95863055555561,22.78,,,,
0.01,4.95863333333339,22.81,,,,
-0.01,4.95863055555561,22.8,,,,
0,4.95863055555561,22.8,,,,
0.01,4.95863333333339,22.81,,,,
0,4.95863333333339,22.8,,,,
0,4.95863333333339,22.8,,,,
0,4.95863333333339,22.8,,,,
-0.01,4.95863055555561,22.8,,,,
-0.01,4.95862777777783,22.8,,,,
-0.01,4.95862500000005,22.79,,,,
0.01,4.95862777777783,22.79,,,,
0,4.95862777777783,22.78,,,,
0,4.95862777777783,22.78,,,,
0,4.95862777777783,22.78,,,,
0,4.95862777777783,22.8,,,,
0,4.95862777777783,22.8,,,,
-0.03,4.9586194444445,22.8,,,,
0,4.9586194444445,22.81,,,,
-0.01,4.95861666666672,22.78,,,,
0,4.95861666666672,22.8,,,,
0,4.95861666666672,22.8,,,,
0,4.95861666666672,22.78,,,,
0,4.95861666666672,22.78,,,,
0,4.95861666666672,22.8,,,,
0,4.95861666666672,22.8,,,,
0,4.95861666666672,22.8,,,,
-0.01,4.95861388888894,22.8,,,,
0,4.95861388888894,22.78,,,,
-0.01,4.95861111111116,22.8,,,,
-0.01,4.95860833333339,22.8,,,,
0.01,4.95861111111116,22.81,,,,
0,4.95861111111116,22.81,,,,
0.01,4.95861388888894,22.81,,,,
0.01,4.95861666666672,22.79,,,,
0.01,4.9586194444445,22.81,,,,
-0.01,4.95861666666672,22.8,,,,
-0.01,4.95861388888894,22.78,,,,
-3.18,4.95773055555561,22.17,,,,
-3.19,4.9568444444445,22.13,,,,
-3.16,4.95596666666672,22.12,,,,
-3.18,4.95508333333339,22.08,,,,
-3.19,4.95419722222228,22.05,,,,
-3.18,4.95331388888894,22.05,,,,
-3.18,4.95243055555561,22.04,,,,
-3.19,4.9515444444445,22.03,,,,
-3.18,4.95066111111116,22.03,,,,
-3.18,4.94977777777783,22.02,,,,
-3.19,4.94889166666672,22,,,,
-3.19,4.94800555555561,21.98,,,,
-3.19,4.9471194444445,21.98,,,,
-3.18,4.94623611111117,21.98,,,,
-3.18,4.94535277777783,21.97,,,,
-3.19,4.94446666666672,21.97,,,,
-3.18,4.94358333333339,21.95,,,,
-3.19,4.94269722222228,21.95,,,,
-3.18,4.94181388888894,21.95,,,,
-3.18,4.94093055555561,21.94,,,,
-3.18,4.94004722222228,21.94,,,,
-3.18,4.93916388888894,21.94,,,,
-3.18,4.93828055555561,21.92,,,,
-3.19,4.9373944444445,21.92,,,,
-3.18,4.93651111111117,21.92,,,,
-3.18,4.93562777777783,21.92,,,,
-3.18,4.9347444444445,21.91,,,,
-3.19,4.93385833333339,21.91,,,,
-3.18,4.93297500000005,21.91,,,,
-3.18,4.93209166666672,21.91,,,,
-3.16,4.93121388888894,21.9,,,,
-3.19,4.93032777777783,21.89,,,,
-3.18,4.9294444444445,21.89,,,,
-3.16,4.92856666666672,21.89,,,,
-3.16,4.92768888888894,21.9,,,,
-3.19,4.92680277777783,21.88,,,,
-3.18,4.9259194444445,21.88,,,,
-3.19,4.92503333333339,21.87,,,,
-3.16,4.92415555555561,21.89,,,,
-3.18,4.92327222222228,21.88,,,,
-3.19,4.92238611111116,21.86,,,,
-3.19,4.92150000000005,21.86,,,,
-3.19,4.92061388888894,21.86,,,,
-3.19,4.91972777777783,21.86,,,,
-3.19,4.91884166666672,21.86,,,,
-3.18,4.91795833333339,21.85,,,,
-3.18,4.91707500000005,21.85,,,,
-3.18,4.91619166666672,21.85,,,,
-3.16,4.91531388888894,21.86,,,,
-3.18,4.91443055555561,21.83,,,,
-3.18,4.91354722222228,21.85,,,,
-3.18,4.91266388888894,21.85,,,,
-3.16,4.91178611111116,21.84,,,,
-3.18,4.91090277777783,21.84,,,,
-3.18,4.9100194444445,21.84,,,,
-3.19,4.90913333333339,21.85,,,,
-3.19,4.90824722222228,21.83,,,,
-3.19,4.90736111111117,21.83,,,,
-3.18,4.90647777777783,21.84,,,,
-3.18,4.9055944444445,21.83,,,,
-3.19,4.90470833333339,21.82,,,,
-3.19,4.90382222222228,21.83,,,,
-3.19,4.90293611111117,21.82,,,,
-3.19,4.90205000000005,21.82,,,,
-3.16,4.90117222222228,21.83,,,,
-3.18,4.90028888888894,21.82,,,,
-3.18,4.89940555555561,21.82,,,,
-3.19,4.8985194444445,21.82,,,,
-3.19,4.89763333333339,21.82,,,,
-3.18,4.89675000000005,21.82,,,,
-3.19,4.89586388888894,21.8,,,,
-3.19,4.89497777777783,21.8,,,,
-3.19,4.89409166666672,21.8,,,,
-3.19,4.89320555555561,21.8,,,,
-3.19,4.8923194444445,21.8,,,,
-3.18,4.89143611111117,21.8,,,,
-3.16,4.89055833333339,21.81,,,,
-3.19,4.88967222222228,21.8,,,,
-3.19,4.88878611111117,21.8,,,,
-3.19,4.88790000000006,21.8,,,,
-3.19,4.88701388888894,21.8,,,,
-3.19,4.88612777777783,21.8,,,,
-3.19,4.88524166666672,21.8,,,,
-3.18,4.88435833333339,21.79,,,,
-3.19,4.88347222222228,21.79,,,,
-3.19,4.88258611111117,21.79,,,,
-3.19,4.88170000000006,21.79,,,,
-3.19,4.88081388888895,21.79,,,,
-3.19,4.87992777777783,21.79,,,,
-3.19,4.87904166666672,21.8,,,,
-3.18,4.87815833333339,21.8,,,,
-3.18,4.87727500000006,21.8,,,,
-3.18,4.87639166666672,21.8,,,,
-3.18,4.87550833333339,21.78,,,,
-3.19,4.87462222222228,21.79,,,,
-3.19,4.87373611111117,21.77,,,,
-3.19,4.87285000000006,21.79,,,,
-3.19,4.87196388888895,21.79,,,,
-3.18,4.87108055555561,21.78,,,,
-3.18,4.87019722222228,21.78,,,,
-3.19,4.86931111111117,21.76,,,,
-3.19,4.86842500000006,21.77,,,,
-3.19,4.86753888888895,21.77,,,,
-3.19,4.86665277777784,21.77,,,,
-3.18,4.8657694444445,21.78,,,,
-3.19,4.86488333333339,21.76,,,,
-3.19,4.86399722222228,21.77,,,,
-3.19,4.86311111111117,21.77,,,,
-3.19,4.86222500000006,21.76,,,,
-3.19,4.86133888888895,21.79,,,,
-3.19,4.86045277777784,21.77,,,,
-3.19,4.85956666666673,21.77,,,,
-3.21,4.85867500000006,21.75,,,,
-3.19,4.85778888888895,21.77,,,,
-3.19,4.85690277777784,21.77,,,,
-3.19,4.85601666666673,21.76,,,,
-3.16,4.85513888888895,21.77,,,,
-3.16,4.85426111111117,21.77,,,,
-3.18,4.85337777777784,21.78,,,,
-3.19,4.85249166666673,21.77,,,,
-3.19,4.85160555555562,21.76,,,,
-3.18,4.85072222222228,21.77,,,,
-3.18,4.84983888888895,21.77,,,,
-3.18,4.84895555555562,21.76,,,,
-3.19,4.8480694444445,21.76,,,,
-3.19,4.84718333333339,21.76,,,,
-3.19,4.84629722222228,21.74,,,,
-3.18,4.84541388888895,21.77,,,,
-3.19,4.84452777777784,21.76,,,,
-3.19,4.84364166666673,21.76,,,,
-3.18,4.84275833333339,21.75,,,,
-3.19,4.84187222222228,21.76,,,,
-3.18,4.84098888888895,21.75,,,,
-3.19,4.84010277777784,21.76,,,,
-3.19,4.83921666666673,21.74,,,,
-3.19,4.83833055555562,21.74,,,,
-3.19,4.83744444444451,21.74,,,,
-3.19,4.8365583333334,21.74,,,,
-3.19,4.83567222222228,21.74,,,,
-3.19,4.83478611111117,21.74,,,,
-3.19,4.83390000000006,21.74,,,,
-3.19,4.83301388888895,21.74,,,,
-3.21,4.83212222222228,21.73,,,,
-3.19,4.83123611111117,21.74,,,,
-3.19,4.83035000000006,21.74,,,,
-3.19,4.82946388888895,21.73,,,,
-3.18,4.82858055555562,21.74,,,,
-3.19,4.82769444444451,21.74,,,,
-3.19,4.8268083333334,21.73,,,,
-3.19,4.82592222222229,21.74,,,,
-3.19,4.82503611111117,21.74,,,,
-3.18,4.82415277777784,21.73,,,,
-3.18,4.82326944444451,21.73,,,,
-3.19,4.8223833333334,21.73,,,,
-3.19,4.82149722222229,21.73,,,,
-3.19,4.82061111111118,21.73,,,,
-3.19,4.81972500000006,21.73,,,,
-3.19,4.81883888888895,21.73,,,,
-3.19,4.81795277777784,21.73,,,,
-3.19,4.81706666666673,21.73,,,,
-3.19,4.81618055555562,21.71,,,,
-3.16,4.81530277777784,21.74,,,,
-3.19,4.81441666666673,21.73,,,,
-3.18,4.8135333333334,21.73,,,,
-3.18,4.81265000000006,21.73,,,,
-3.19,4.81176388888895,21.73,,,,
-3.19,4.81087777777784,21.71,,,,
-3.19,4.80999166666673,21.71,,,,
-3.18,4.8091083333334,21.73,,,,
-3.19,4.80822222222229,21.73,,,,
-3.19,4.80733611111118,21.73,,,,
-3.19,4.80645000000007,21.71,,,,
-3.19,4.80556388888896,21.71,,,,
-3.19,4.80467777777784,21.71,,,,
-3.19,4.80379166666673,21.71,,,,
-3.19,4.80290555555562,21.71,,,,
-3.19,4.80201944444451,21.71,,,,
-3.18,4.80113611111118,21.72,,,,
-3.18,4.80025277777784,21.71,,,,
-3.19,4.79936666666673,21.71,,,,
-3.19,4.79848055555562,21.71,,,,
-3.18,4.79759722222229,21.71,,,,
-3.19,4.79671111111118,21.71,,,,
-3.19,4.79582500000007,21.71,,,,
-3.19,4.79493888888896,21.7,,,,
-3.19,4.79405277777785,21.71,,,,
-3.18,4.79316944444451,21.71,,,,
-3.19,4.7922833333334,21.71,,,,
-3.16,4.79140555555562,21.71,,,,
-3.19,4.79051944444451,21.71,,,,
-3.19,4.7896333333334,21.71,,,,
-3.19,4.78874722222229,21.71,,,,
-3.18,4.78786388888896,21.71,,,,
-3.18,4.78698055555562,21.72,,,,
-3.18,4.78609722222229,21.7,,,,
-3.19,4.78521111111118,21.7,,,,
-3.18,4.78432777777785,21.71,,,,
-3.19,4.78344166666674,21.7,,,,
-3.19,4.78255555555562,21.7,,,,
-3.18,4.78167222222229,21.71,,,,
-3.19,4.78078611111118,21.71,,,,
-3.19,4.77990000000007,21.7,,,,
-3.19,4.77901388888896,21.7,,,,
-3.18,4.77813055555563,21.7,,,,
-3.18,4.77724722222229,21.71,,,,
-3.16,4.77636944444451,21.71,,,,
-3.18,4.77548611111118,21.71,,,,
-3.16,4.7746083333334,21.71,,,,
-3.19,4.77372222222229,21.7,,,,
-3.19,4.77283611111118,21.68,,,,
-3.18,4.77195277777785,21.68,,,,
-3.18,4.77106944444451,21.7,,,,
-3.18,4.77018611111118,21.69,,,,
-3.16,4.7693083333334,21.69,,,,
-3.19,4.76842222222229,21.68,,,,
-3.21,4.76753055555562,21.67,,,,
-3.18,4.76664722222229,21.68,,,,
-3.19,4.76576111111118,21.7,,,,
-3.21,4.76486944444451,21.67,,,,
-3.19,4.7639833333334,21.68,,,,
-3.19,4.76309722222229,21.68,,,,
-3.19,4.76221111111118,21.68,,,,
-3.19,4.76132500000007,21.68,,,,
-3.18,4.76044166666674,21.69,,,,
-3.18,4.7595583333334,21.69,,,,
-3.18,4.75867500000007,21.71,,,,
-3.19,4.75778888888896,21.68,,,,
-3.19,4.75690277777785,21.68,,,,
-3.18,4.75601944444451,21.68,,,,
-3.18,4.75513611111118,21.68,,,,
-3.19,4.75425000000007,21.67,,,,
-3.18,4.75336666666674,21.69,,,,
-3.18,4.7524833333334,21.67,,,,
-3.19,4.75159722222229,21.67,,,,
-3.18,4.75071388888896,21.69,,,,
-3.19,4.74982777777785,21.67,,,,
-3.19,4.74894166666674,21.68,,,,
-3.19,4.74805555555563,21.67,,,,
-3.19,4.74716944444451,21.67,,,,
-3.18,4.74628611111118,21.67,,,,
-3.19,4.74540000000007,21.67,,,,
-3.19,4.74451388888896,21.67,,,,
-3.19,4.74362777777785,21.67,,,,
-3.19,4.74274166666674,21.67,,,,
-3.19,4.74185555555563,21.67,,,,
-3.16,4.74097777777785,21.68,,,,
-3.19,4.74009166666674,21.67,,,,
-3.19,4.73920555555563,21.67,,,,
-3.18,4.73832222222229,21.68,,,,
-3.18,4.73743888888896,21.68,,,,
-3.21,4.73654722222229,21.66,,,,
-3.19,4.73566111111118,21.67,,,,
-3.18,4.73477777777785,21.68,,,,
-3.19,4.73389166666674,21.65,,,,
-3.19,4.73300555555563,21.67,,,,
-3.18,4.73212222222229,21.68,,,,
-3.19,4.73123611111118,21.65,,,,
-3.18,4.73035277777785,21.68,,,,
-3.21,4.72946111111118,21.66,,,,
-3.18,4.72857777777785,21.68,,,,
-3.19,4.72769166666674,21.64,,,,
-3.18,4.7268083333334,21.66,,,,
-3.19,4.72592222222229,21.65,,,,
-3.19,4.72503611111118,21.65,,,,
-3.19,4.72415000000007,21.65,,,,
-3.19,4.72326388888896,21.65,,,,
-3.19,4.72237777777785,21.65,,,,
-3.19,4.72149166666674,21.65,,,,
-3.19,4.72060555555563,21.65,,,,
-3.19,4.71971944444452,21.64,,,,
-3.19,4.71883333333341,21.65,,,,
-3.19,4.7179472222223,21.64,,,,
-3.19,4.71706111111118,21.65,,,,
-3.19,4.71617500000007,21.65,,,,
-3.18,4.71529166666674,21.66,,,,
-3.19,4.71440555555563,21.65,,,,
-3.18,4.7135222222223,21.66,,,,
-3.19,4.71263611111119,21.65,,,,
-3.21,4.71174444444452,21.64,,,,
-3.19,4.71085833333341,21.64,,,,
-3.19,4.7099722222223,21.65,,,,
-3.19,4.70908611111119,21.65,,,,
-3.19,4.70820000000007,21.64,,,,
-3.19,4.70731388888896,21.64,,,,
-3.19,4.70642777777785,21.64,,,,
-3.19,4.70554166666674,21.65,,,,
-3.19,4.70465555555563,21.65,,,,
-3.19,4.70376944444452,21.64,,,,
-3.19,4.70288333333341,21.64,,,,
-3.19,4.7019972222223,21.64,,,,
-3.19,4.70111111111119,21.64,,,,
-3.21,4.70021944444452,21.63,,,,
-3.19,4.69933333333341,21.64,,,,
-3.19,4.6984472222223,21.62,,,,
-3.19,4.69756111111119,21.62,,,,
-3.18,4.69667777777785,21.65,,,,
-3.19,4.69579166666674,21.64,,,,
-3.19,4.69490555555563,21.64,,,,
-3.19,4.69401944444452,21.64,,,,
-3.19,4.69313333333341,21.64,,,,
-3.21,4.69224166666674,21.64,,,,
-3.21,4.69135000000008,21.62,,,,
-3.19,4.69046388888897,21.64,,,,
-3.19,4.68957777777785,21.64,,,,
-3.19,4.68869166666674,21.62,,,,
-3.19,4.68780555555563,21.62,,,,
-3.19,4.68691944444452,21.64,,,,
-3.19,4.68603333333341,21.64,,,,
-3.18,4.68515000000008,21.63,,,,
-3.18,4.68426666666674,21.63,,,,
-3.19,4.68338055555563,21.62,,,,
-3.18,4.6824972222223,21.63,,,,
-3.19,4.68161111111119,21.62,,,,
-3.19,4.68072500000008,21.64,,,,
-3.19,4.67983888888897,21.62,,,,
-3.21,4.6789472222223,21.61,,,,
-3.18,4.67806388888897,21.63,,,,
-3.19,4.67717777777786,21.62,,,,
-3.19,4.67629166666675,21.61,,,,
-3.19,4.67540555555563,21.61,,,,
-3.19,4.67451944444452,21.62,,,,
-3.19,4.67363333333341,21.62,,,,
-3.19,4.6727472222223,21.61,,,,
-3.19,4.67186111111119,21.61,,,,
-3.19,4.67097500000008,21.62,,,,
-3.19,4.67008888888897,21.61,,,,
-3.19,4.66920277777786,21.61,,,,
-3.18,4.66831944444452,21.62,,,,
-3.19,4.66743333333341,21.61,,,,
-3.19,4.6665472222223,21.61,,,,
-3.19,4.66566111111119,21.62,,,,
-3.19,4.66477500000008,21.61,,,,
-3.19,4.66388888888897,21.61,,,,
-3.19,4.66300277777786,21.61,,,,
-3.18,4.66211944444453,21.62,,,,
-3.18,4.66123611111119,21.62,,,,
-3.19,4.66035000000008,21.61,,,,
-3.19,4.65946388888897,21.61,,,,
-3.19,4.65857777777786,21.61,,,,
-3.19,4.65769166666675,21.61,,,,
-3.19,4.65680555555564,21.61,,,,
-3.19,4.65591944444453,21.61,,,,
-3.19,4.65503333333342,21.61,,,,
-3.18,4.65415000000008,21.6,,,,
-3.18,4.65326666666675,21.62,,,,
-3.19,4.65238055555564,21.61,,,,
-3.19,4.65149444444453,21.59,,,,
-3.19,4.65060833333342,21.61,,,,
-3.19,4.64972222222231,21.59,,,,
-3.19,4.64883611111119,21.59,,,,
-3.18,4.64795277777786,21.6,,,,
-3.19,4.64706666666675,21.59,,,,
-3.18,4.64618333333342,21.6,,,,
-3.19,4.64529722222231,21.59,,,,
-3.19,4.6444111111112,21.59,,,,
-3.19,4.64352500000008,21.59,,,,
-3.19,4.64263888888897,21.59,,,,
-3.19,4.64175277777786,21.59,,,,
-3.19,4.64086666666675,21.59,,,,
-3.19,4.63998055555564,21.59,,,,
-3.19,4.63909444444453,21.59,,,,
-3.19,4.63820833333342,21.59,,,,
-3.19,4.63732222222231,21.59,,,,
-3.19,4.6364361111112,21.59,,,,
-3.19,4.63555000000009,21.59,,,,
-3.18,4.63466666666675,21.59,,,,
-3.19,4.63378055555564,21.59,,,,
-3.19,4.63289444444453,21.58,,,,
-3.19,4.63200833333342,21.59,,,,
-3.18,4.63112500000009,21.59,,,,
-3.19,4.63023888888898,21.58,,,,
-3.19,4.62935277777786,21.58,,,,
-3.19,4.62846666666675,21.59,,,,
-3.21,4.62757500000009,21.59,,,,
-3.19,4.62668888888898,21.58,,,,
-3.19,4.62580277777786,21.58,,,,
-3.19,4.62491666666675,21.58,,,,
-3.19,4.62403055555564,21.56,,,,
-3.19,4.62314444444453,21.58,,,,
-3.19,4.62225833333342,21.58,,,,
-3.18,4.62137500000009,21.59,,,,
-3.19,4.62048888888898,21.58,,,,
-3.18,4.61960555555564,21.58,,,,
-3.19,4.61871944444453,21.56,,,,
-3.21,4.61782777777787,21.55,,,,
-3.19,4.61694166666675,21.58,,,,
-3.19,4.61605555555564,21.56,,,,
-3.19,4.61516944444453,21.58,,,,
-3.19,4.61428333333342,21.58,,,,
-3.18,4.61340000000009,21.58,,,,
-3.18,4.61251666666676,21.59,,,,
-3.19,4.61163055555564,21.56,,,,
-3.18,4.61074722222231,21.59,,,,
-3.18,4.60986388888898,21.58,,,,
-3.19,4.60897777777787,21.56,,,,
-3.19,4.60809166666676,21.56,,,,
-3.19,4.60720555555565,21.56,,,,
-3.17,4.60632500000009,21.59,,,,
-3.19,4.60543888888898,21.56,,,,
-3.19,4.60455277777787,21.56,,,,
-3.19,4.60366666666676,21.56,,,,
-3.19,4.60278055555565,21.56,,,,
-3.19,4.60189444444453,21.56,,,,
-3.18,4.6010111111112,21.58,,,,
-3.18,4.60012777777787,21.56,,,,
-3.19,4.59924166666676,21.56,,,,
-3.19,4.59835555555565,21.56,,,,
-3.16,4.59747777777787,21.58,,,,
-3.19,4.59659166666676,21.56,,,,
-3.19,4.59570555555565,21.55,,,,
-3.19,4.59481944444454,21.56,,,,
-3.19,4.59393333333342,21.55,,,,
-3.19,4.59304722222231,21.56,,,,
-3.19,4.5921611111112,21.55,,,,
-3.19,4.59127500000009,21.55,,,,
-3.21,4.59038333333342,21.54,,,,
-3.21,4.58949166666676,21.55,,,,
-3.18,4.58860833333342,21.56,,,,
-3.19,4.58772222222231,21.56,,,,
-3.19,4.5868361111112,21.55,,,,
-3.19,4.58595000000009,21.55,,,,
-3.19,4.58506388888898,21.55,,,,
-3.19,4.58417777777787,21.55,,,,
-3.19,4.58329166666676,21.55,,,,
-3.18,4.58240833333343,21.55,,,,
-3.18,4.58152500000009,21.56,,,,
-3.19,4.58063888888898,21.55,,,,
-3.19,4.57975277777787,21.55,,,,
-3.19,4.57886666666676,21.55,,,,
-3.19,4.57798055555565,21.55,,,,
-3.19,4.57709444444454,21.55,,,,
-3.19,4.57620833333343,21.55,,,,
-3.18,4.57532500000009,21.56,,,,
-3.18,4.57444166666676,21.56,,,,
-3.19,4.57355555555565,21.55,,,,
-3.19,4.57266944444454,21.55,,,,
-3.19,4.57178333333343,21.55,,,,
-3.19,4.57089722222232,21.53,,,,
-3.19,4.57001111111121,21.53,,,,
-3.19,4.56912500000009,21.55,,,,
-3.19,4.56823888888898,21.55,,,,
-3.21,4.56734722222232,21.55,,,,
-3.19,4.56646111111121,21.53,,,,
-3.19,4.56557500000009,21.53,,,,
-3.18,4.56469166666676,21.53,,,,
-3.19,4.56380555555565,21.53,,,,
-3.19,4.56291944444454,21.55,,,,
-3.18,4.56203611111121,21.55,,,,
-3.19,4.5611500000001,21.53,,,,
-3.18,4.56026666666676,21.55,,,,
-3.18,4.55938333333343,21.55,,,,
-3.19,4.55849722222232,21.53,,,,
-3.19,4.55761111111121,21.53,,,,
-3.19,4.5567250000001,21.53,,,,
-3.19,4.55583888888898,21.52,,,,
-3.19,4.55495277777787,21.53,,,,
-3.19,4.55406666666676,21.53,,,,
-3.19,4.55318055555565,21.52,,,,
-3.19,4.55229444444454,21.52,,,,
-3.18,4.55141111111121,21.53,,,,
-3.21,4.55051944444454,21.51,,,,
-3.19,4.54963333333343,21.52,,,,
-3.19,4.54874722222232,21.53,,,,
-3.19,4.54786111111121,21.53,,,,
-3.19,4.5469750000001,21.52,,,,
-3.19,4.54608888888899,21.53,,,,
-3.19,4.54520277777788,21.53,,,,
-3.19,4.54431666666676,21.51,,,,
-3.19,4.54343055555565,21.52,,,,
-3.19,4.54254444444454,21.52,,,,
-3.19,4.54165833333343,21.52,,,,
-3.19,4.54077222222232,21.52,,,,
-3.19,4.53988611111121,21.52,,,,
-3.18,4.53900277777788,21.52,,,,
-3.19,4.53811666666677,21.52,,,,
-3.19,4.53723055555565,21.51,,,,
-3.19,4.53634444444454,21.52,,,,
-3.18,4.53546111111121,21.53,,,,
-3.19,4.5345750000001,21.52,,,,
-3.19,4.53368888888899,21.52,,,,
-3.19,4.53280277777788,21.52,,,,
-3.18,4.53191944444454,21.52,,,,
-3.19,4.53103333333343,21.51,,,,
-3.19,4.53014722222232,21.52,,,,
-3.19,4.52926111111121,21.51,,,,
-3.19,4.5283750000001,21.52,,,,
-3.19,4.52748888888899,21.51,,,,
-3.19,4.52660277777788,21.51,,,,
-3.19,4.52571666666677,21.52,,,,
-3.19,4.52483055555566,21.51,,,,
-3.19,4.52394444444455,21.51,,,,
-3.21,4.52305277777788,21.49,,,,
-3.21,4.52216111111121,21.49,,,,
-3.19,4.5212750000001,21.51,,,,
-3.18,4.52039166666677,21.51,,,,
-3.19,4.51950555555566,21.52,,,,
-3.19,4.51861944444455,21.51,,,,
-3.19,4.51773333333343,21.51,,,,
-3.19,4.51684722222232,21.51,,,,
-3.19,4.51596111111121,21.51,,,,
-3.16,4.51508333333343,21.52,,,,
-3.19,4.51419722222232,21.51,,,,
-3.19,4.51331111111121,21.51,,,,
-3.19,4.5124250000001,21.49,,,,
-3.18,4.51154166666677,21.52,,,,
-3.19,4.51065555555566,21.49,,,,
-3.19,4.50976944444455,21.51,,,,
-3.19,4.50888333333344,21.49,,,,
-3.18,4.5080000000001,21.5,,,,
-3.18,4.50711666666677,21.52,,,,
-3.19,4.50623055555566,21.51,,,,
-3.19,4.50534444444455,21.49,,,,
-3.19,4.50445833333344,21.49,,,,
-3.19,4.50357222222233,21.49,,,,
-3.19,4.50268611111121,21.49,,,,
-3.19,4.5018000000001,21.49,,,,
-3.19,4.50091388888899,21.49,,,,
-3.19,4.50002777777788,21.49,,,,
-3.19,4.49914166666677,21.49,,,,
-3.19,4.49825555555566,21.49,,,,
-3.21,4.49736388888899,21.49,,,,
-3.21,4.49647222222233,21.48,,,,
-3.21,4.49558055555566,21.49,,,,
-3.21,4.49468888888899,21.49,,,,
-3.19,4.49380277777788,21.49,,,,
-3.19,4.49291666666677,21.49,,,,
-3.19,4.49203055555566,21.49,,,,
-3.18,4.49114722222233,21.49,,,,
-3.19,4.49026111111122,21.49,,,,
-3.19,4.4893750000001,21.48,,,,
-3.18,4.48849166666677,21.49,,,,
-3.21,4.4876000000001,21.48,,,,
-3.19,4.48671388888899,21.48,,,,
-3.21,4.48582222222233,21.49,,,,
-3.19,4.48493611111122,21.49,,,,
-3.21,4.48404444444455,21.48,,,,
-3.19,4.48315833333344,21.49,,,,
-3.19,4.48227222222233,21.48,,,,
-3.18,4.48138888888899,21.49,,,,
-3.19,4.48050277777788,21.48,,,,
-3.19,4.47961666666677,21.48,,,,
-3.21,4.4787250000001,21.48,,,,
-3.19,4.47783888888899,21.48,,,,
-3.19,4.47695277777788,21.48,,,,
-3.18,4.47606944444455,21.47,,,,
-3.19,4.47518333333344,21.48,,,,
-3.18,4.4743000000001,21.49,,,,
-3.19,4.47341388888899,21.48,,,,
-3.21,4.47252222222233,21.48,,,,
-3.19,4.47163611111122,21.48,,,,
-3.21,4.47074444444455,21.48,,,,
-3.21,4.46985277777788,21.46,,,,
-3.21,4.46896111111122,21.48,,,,
-3.22,4.46806666666677,21.45,,,,
-3.19,4.46718055555566,21.46,,,,
-3.19,4.46629444444455,21.46,,,,
-3.19,4.46540833333344,21.46,,,,
-3.21,4.46451666666677,21.48,,,,
-3.21,4.4636250000001,21.46,,,,
-3.19,4.46273888888899,21.46,,,,
-3.19,4.46185277777788,21.46,,,,
-3.21,4.46096111111122,21.46,,,,
-3.19,4.4600750000001,21.46,,,,
-3.19,4.45918888888899,21.46,,,,
-3.19,4.45830277777788,21.46,,,,
-3.19,4.45741666666677,21.46,,,,
-3.18,4.45653333333344,21.47,,,,
-3.19,4.45564722222233,21.46,,,,
-3.18,4.45476388888899,21.47,,,,
-3.19,4.45387777777788,21.46,,,,
-3.19,4.45299166666677,21.45,,,,
-3.19,4.45210555555566,21.48,,,,
-3.19,4.45121944444455,21.45,,,,
-3.19,4.45033333333344,21.46,,,,
-3.18,4.44945000000011,21.46,,,,
-3.18,4.44856666666677,21.46,,,,
-3.19,4.44768055555566,21.46,,,,
-3.18,4.44679722222233,21.46,,,,
-3.19,4.44591111111122,21.46,,,,
-3.19,4.44502500000011,21.46,,,,
-3.19,4.444138888889,21.48,,,,
-3.19,4.44325277777788,21.45,,,,
-3.19,4.44236666666677,21.45,,,,
-3.19,4.44148055555566,21.45,,,,
-3.18,4.44059722222233,21.46,,,,
-3.19,4.43971111111122,21.45,,,,
-3.19,4.43882500000011,21.45,,,,
-3.19,4.437938888889,21.46,,,,
-3.18,4.43705555555566,21.46,,,,
-3.19,4.43616944444455,21.45,,,,
-3.18,4.43528611111122,21.46,,,,
-3.19,4.43440000000011,21.45,,,,
-3.18,4.43351666666677,21.46,,,,
-3.18,4.43263333333344,21.46,,,,
-3.19,4.43174722222233,21.45,,,,
-3.18,4.430863888889,21.46,,,,
-3.19,4.42997777777789,21.45,,,,
-3.18,4.42909444444455,21.44,,,,
-3.19,4.42820833333344,21.43,,,,
-3.18,4.42732500000011,21.46,,,,
-0.01,4.42732222222233,22.1,,,,
0,4.42732222222233,22.12,,,,
-0.01,4.42731944444455,22.13,,,,
-0.01,4.42731666666678,22.14,,,,
0,4.42731666666678,22.16,,,,
-0.01,4.427313888889,22.16,,,,
-0.01,4.42731111111122,22.16,,,,
0,4.42731111111122,22.2,,,,
-0.01,4.42730833333344,22.19,,,,
0,4.42730833333344,22.21,,,,
0,4.42730833333344,22.21,,,,
0,4.42730833333344,22.2,,,,
0,4.42730833333344,22.22,,,,
-0.01,4.42730555555567,22.23,,,,
